Region,Country,State,City,Month,Day,Year,AvgTemperature
Middle East,Turkey,,Ankara,6,29,2018,70.4
Middle East,Turkey,,Ankara,6,30,2018,68.1
Middle East,Turkey,,Ankara,7,1,2018,70.9
Middle East,Turkey,,Ankara,7,2,2018,73.4
Middle East,Turkey,,Ankara,7,3,2018,73.4
Middle East,Turkey,,Ankara,7,4,2018,71.6
Middle East,Turkey,,Ankara,7,5,2018,69.0
Middle East,Turkey,,Ankara,7,6,2018,71.4
Middle East,Turkey,,Ankara,7,7,2018,73.6
Middle East,Turkey,,Ankara,7,8,2018,75.1
Middle East,Turkey,,Ankara,7,9,2018,73.7
Middle East,Turkey,,Ankara,7,10,2018,77.2
Middle East,Turkey,,Ankara,7,11,2018,79.9
Middle East,Turkey,,Ankara,7,12,2018,78.0
Middle East,Turkey,,Ankara,7,13,2018,76.4
Middle East,Turkey,,Ankara,7,14,2018,71.0
Middle East,Turkey,,Ankara,7,15,2018,69.7
Middle East,Turkey,,Ankara,7,16,2018,70.3
Middle East,Turkey,,Ankara,7,17,2018,69.7
Middle East,Turkey,,Ankara,7,18,2018,69.3
Middle East,Turkey,,Ankara,7,19,2018,67.2
Middle East,Turkey,,Ankara,7,20,2018,70.1
Middle East,Turkey,,Ankara,7,21,2018,73.6
Middle East,Turkey,,Ankara,7,22,2018,72.9
Middle East,Turkey,,Ankara,7,23,2018,74.3
Middle East,Turkey,,Ankara,7,24,2018,72.8
Middle East,Turkey,,Ankara,7,25,2018,72.7
Middle East,Turkey,,Ankara,7,26,2018,71.4
Middle East,Turkey,,Ankara,7,27,2018,73.2
Middle East,Turkey,,Ankara,7,28,2018,70.8
Middle East,Turkey,,Ankara,7,29,2018,74.3
Middle East,Turkey,,Ankara,7,30,2018,78.4
Middle East,Turkey,,Ankara,7,31,2018,76.4
Middle East,Turkey,,Ankara,8,1,2018,73.7
Middle East,Turkey,,Ankara,8,2,2018,72.7
Middle East,Turkey,,Ankara,8,3,2018,73.8
Middle East,Turkey,,Ankara,8,4,2018,72.2
Middle East,Turkey,,Ankara,8,5,2018,73.1
Middle East,Turkey,,Ankara,8,6,2018,74.4
Middle East,Turkey,,Ankara,8,7,2018,72.8
Middle East,Turkey,,Ankara,8,8,2018,72.1
Middle East,Turkey,,Ankara,8,9,2018,70.9
Middle East,Turkey,,Ankara,8,10,2018,70.2
Middle East,Turkey,,Ankara,8,11,2018,68.3
Middle East,Turkey,,Ankara,8,12,2018,69.0
Middle East,Turkey,,Ankara,8,13,2018,68.4
Middle East,Turkey,,Ankara,8,14,2018,69.4
Middle East,Turkey,,Ankara,8,15,2018,72.7
Middle East,Turkey,,Ankara,8,16,2018,76.2
Middle East,Turkey,,Ankara,8,17,2018,79.4
Middle East,Turkey,,Ankara,8,18,2018,76.3
Middle East,Turkey,,Ankara,8,19,2018,73.2
Middle East,Turkey,,Ankara,8,20,2018,71.1
Middle East,Turkey,,Ankara,8,21,2018,75.4
Middle East,Turkey,,Ankara,8,22,2018,75.5
Middle East,Turkey,,Ankara,8,23,2018,73.6
Middle East,Turkey,,Ankara,8,24,2018,75.8
Middle East,Turkey,,Ankara,8,25,2018,78.7
Middle East,Turkey,,Ankara,8,26,2018,81.5
Middle East,Turkey,,Ankara,8,27,2018,82.2
Middle East,Turkey,,Ankara,8,28,2018,80.5
Middle East,Turkey,,Ankara,8,29,2018,78.9
Middle East,Turkey,,Ankara,8,30,2018,72.7
Middle East,Turkey,,Ankara,8,31,2018,76.0
Middle East,Turkey,,Ankara,9,1,2018,77.5
Middle East,Turkey,,Ankara,9,2,2018,76.4
Middle East,Turkey,,Ankara,9,3,2018,74.4
Middle East,Turkey,,Ankara,9,4,2018,75.8
Middle East,Turkey,,Ankara,9,5,2018,76.0
Middle East,Turkey,,Ankara,9,6,2018,67.1
Middle East,Turkey,,Ankara,9,7,2018,62.6
Middle East,Turkey,,Ankara,9,8,2018,64.6
Middle East,Turkey,,Ankara,9,9,2018,64.9
Middle East,Turkey,,Ankara,9,10,2018,63.7
Middle East,Turkey,,Ankara,9,11,2018,61.4
Middle East,Turkey,,Ankara,9,12,2018,64.6
Middle East,Turkey,,Ankara,9,13,2018,67.8
Middle East,Turkey,,Ankara,9,14,2018,64.3
Middle East,Turkey,,Ankara,9,15,2018,62.7
Middle East,Turkey,,Ankara,9,16,2018,62.3
Middle East,Turkey,,Ankara,9,17,2018,57.7
Middle East,Turkey,,Ankara,9,18,2018,64.0
Middle East,Turkey,,Ankara,9,19,2018,62.1
Middle East,Turkey,,Ankara,9,20,2018,64.2
Middle East,Turkey,,Ankara,9,21,2018,64.1
Middle East,Turkey,,Ankara,9,22,2018,66.1
Middle East,Turkey,,Ankara,9,23,2018,66.5
Middle East,Turkey,,Ankara,9,24,2018,60.5
Middle East,Turkey,,Ankara,9,25,2018,62.5
Middle East,Turkey,,Ankara,9,26,2018,50.9
Middle East,Turkey,,Ankara,9,27,2018,54.5
Middle East,Turkey,,Ankara,9,28,2018,58.2
Middle East,Turkey,,Ankara,9,29,2018,65.3
Middle East,Turkey,,Ankara,9,30,2018,64.1
Middle East,Turkey,,Ankara,10,1,2018,64.1
Middle East,Turkey,,Ankara,10,2,2018,58.1
Middle East,Turkey,,Ankara,10,3,2018,60.5
Middle East,Turkey,,Ankara,10,4,2018,58.5
Middle East,Turkey,,Ankara,10,5,2018,54.0
Middle East,Turkey,,Ankara,10,6,2018,52.6
Middle East,Turkey,,Ankara,10,7,2018,52.9
Middle East,Turkey,,Ankara,10,8,2018,56.7
Middle East,Turkey,,Ankara,10,9,2018,60.4
Middle East,Turkey,,Ankara,10,10,2018,57.2
Middle East,Turkey,,Ankara,10,11,2018,57.9
Middle East,Turkey,,Ankara,10,12,2018,61.2
Middle East,Turkey,,Ankara,10,13,2018,61.1
Middle East,Turkey,,Ankara,10,14,2018,61.5
Middle East,Turkey,,Ankara,10,15,2018,60.6
Middle East,Turkey,,Ankara,10,16,2018,63.2
Middle East,Turkey,,Ankara,10,17,2018,62.3
Middle East,Turkey,,Ankara,10,18,2018,60.0
Middle East,Turkey,,Ankara,10,19,2018,59.8
Middle East,Turkey,,Ankara,10,20,2018,60.2
Middle East,Turkey,,Ankara,10,21,2018,52.2
Middle East,Turkey,,Ankara,10,22,2018,46.1
Middle East,Turkey,,Ankara,10,23,2018,55.5
Middle East,Turkey,,Ankara,10,24,2018,54.0
Middle East,Turkey,,Ankara,10,25,2018,42.6
Middle East,Turkey,,Ankara,10,26,2018,41.5
Middle East,Turkey,,Ankara,10,27,2018,42.2
Middle East,Turkey,,Ankara,10,28,2018,45.6
Middle East,Turkey,,Ankara,10,29,2018,48.9
Middle East,Turkey,,Ankara,10,30,2018,50.6
Middle East,Turkey,,Ankara,10,31,2018,50.1
Middle East,Turkey,,Ankara,11,1,2018,51.4
Middle East,Turkey,,Ankara,11,2,2018,52.2
Middle East,Turkey,,Ankara,11,3,2018,49.2
Middle East,Turkey,,Ankara,11,4,2018,52.3
Middle East,Turkey,,Ankara,11,5,2018,51.5
Middle East,Turkey,,Ankara,11,6,2018,47.4
Middle East,Turkey,,Ankara,11,7,2018,43.8
Middle East,Turkey,,Ankara,11,8,2018,44.5
Middle East,Turkey,,Ankara,11,9,2018,47.5
Middle East,Turkey,,Ankara,11,10,2018,48.3
Middle East,Turkey,,Ankara,11,11,2018,44.0
Middle East,Turkey,,Ankara,11,12,2018,44.7
Middle East,Turkey,,Ankara,11,13,2018,43.8
Middle East,Turkey,,Ankara,11,14,2018,-99
Middle East,Turkey,,Ankara,11,15,2018,-99
Middle East,Turkey,,Ankara,11,16,2018,38.8
Middle East,Turkey,,Ankara,11,17,2018,-99
Middle East,Turkey,,Ankara,11,18,2018,43.6
Middle East,Turkey,,Ankara,11,19,2018,48.2
Middle East,Turkey,,Ankara,11,20,2018,50.5
Middle East,Turkey,,Ankara,11,21,2018,49.5
Middle East,Turkey,,Ankara,11,22,2018,45.6
Middle East,Turkey,,Ankara,11,23,2018,43.9
Middle East,Turkey,,Ankara,11,24,2018,35.4
Middle East,Turkey,,Ankara,11,25,2018,31.3
Middle East,Turkey,,Ankara,11,26,2018,37.7
Middle East,Turkey,,Ankara,11,27,2018,50.5
Middle East,Turkey,,Ankara,11,28,2018,50.1
Middle East,Turkey,,Ankara,11,29,2018,46.2
Middle East,Turkey,,Ankara,11,30,2018,42.4
Middle East,Turkey,,Ankara,12,1,2018,41.1
Middle East,Turkey,,Ankara,12,2,2018,40.3
Middle East,Turkey,,Ankara,12,3,2018,37.6
Middle East,Turkey,,Ankara,12,4,2018,40.9
Middle East,Turkey,,Ankara,12,5,2018,45.7
Middle East,Turkey,,Ankara,12,6,2018,40.6
Middle East,Turkey,,Ankara,12,7,2018,35.5
Middle East,Turkey,,Ankara,12,8,2018,29.9
Middle East,Turkey,,Ankara,12,9,2018,32.5
Middle East,Turkey,,Ankara,12,10,2018,42.4
Middle East,Turkey,,Ankara,12,11,2018,37.5
Middle East,Turkey,,Ankara,12,12,2018,33.4
Middle East,Turkey,,Ankara,12,13,2018,26.9
Middle East,Turkey,,Ankara,12,14,2018,31.1
Middle East,Turkey,,Ankara,12,15,2018,36.4
Middle East,Turkey,,Ankara,12,16,2018,38.0
Middle East,Turkey,,Ankara,12,17,2018,40.2
Middle East,Turkey,,Ankara,12,18,2018,42.5
Middle East,Turkey,,Ankara,12,19,2018,43.7
Middle East,Turkey,,Ankara,12,20,2018,39.7
Middle East,Turkey,,Ankara,12,21,2018,40.6
Middle East,Turkey,,Ankara,12,22,2018,39.3
Middle East,Turkey,,Ankara,12,23,2018,34.7
Middle East,Turkey,,Ankara,12,24,2018,37.5
Middle East,Turkey,,Ankara,12,25,2018,35.2
Middle East,Turkey,,Ankara,12,26,2018,23.5
Middle East,Turkey,,Ankara,12,27,2018,17.1
Middle East,Turkey,,Ankara,12,28,2018,22.0
Middle East,Turkey,,Ankara,12,29,2018,16.5
Middle East,Turkey,,Ankara,12,30,2018,23.7
Middle East,Turkey,,Ankara,12,31,2018,27.9
Middle East,Turkey,,Ankara,1,1,2019,26.7
Middle East,Turkey,,Ankara,1,2,2019,31.1
Middle East,Turkey,,Ankara,1,3,2019,38.0
Middle East,Turkey,,Ankara,1,4,2019,35.6
Middle East,Turkey,,Ankara,1,5,2019,29.3
Middle East,Turkey,,Ankara,1,6,2019,26.8
Middle East,Turkey,,Ankara,1,7,2019,22.4
Middle East,Turkey,,Ankara,1,8,2019,24.5
Middle East,Turkey,,Ankara,1,9,2019,13.0
Middle East,Turkey,,Ankara,1,10,2019,16.7
Middle East,Turkey,,Ankara,1,11,2019,31.7
Middle East,Turkey,,Ankara,1,12,2019,34.8
Middle East,Turkey,,Ankara,1,13,2019,33.6
Middle East,Turkey,,Ankara,1,14,2019,36.0
Middle East,Turkey,,Ankara,1,15,2019,36.5
Middle East,Turkey,,Ankara,1,16,2019,27.9
Middle East,Turkey,,Ankara,1,17,2019,27.8
Middle East,Turkey,,Ankara,1,18,2019,29.5
Middle East,Turkey,,Ankara,1,19,2019,31.5
Middle East,Turkey,,Ankara,1,20,2019,31.6
Middle East,Turkey,,Ankara,1,21,2019,31.5
Middle East,Turkey,,Ankara,1,22,2019,32.6
Middle East,Turkey,,Ankara,1,23,2019,-99
Middle East,Turkey,,Ankara,1,24,2019,39.4
Middle East,Turkey,,Ankara,1,25,2019,42.9
Middle East,Turkey,,Ankara,1,26,2019,42.3
Middle East,Turkey,,Ankara,1,27,2019,37.5
Middle East,Turkey,,Ankara,1,28,2019,35.3
Middle East,Turkey,,Ankara,1,29,2019,39.8
Middle East,Turkey,,Ankara,1,30,2019,41.9
Middle East,Turkey,,Ankara,1,31,2019,42.5
Middle East,Turkey,,Ankara,2,1,2019,37.6
Middle East,Turkey,,Ankara,2,2,2019,35.0
Middle East,Turkey,,Ankara,2,3,2019,36.9
Middle East,Turkey,,Ankara,2,4,2019,38.5
Middle East,Turkey,,Ankara,2,5,2019,39.5
Middle East,Turkey,,Ankara,2,6,2019,38.7
Middle East,Turkey,,Ankara,2,7,2019,40.6
Middle East,Turkey,,Ankara,2,8,2019,40.5
Middle East,Turkey,,Ankara,2,9,2019,39.9
Middle East,Turkey,,Ankara,2,10,2019,39.1
Middle East,Turkey,,Ankara,2,11,2019,38.4
Middle East,Turkey,,Ankara,2,12,2019,38.7
Middle East,Turkey,,Ankara,2,13,2019,41.3
Middle East,Turkey,,Ankara,2,14,2019,38.8
Middle East,Turkey,,Ankara,2,15,2019,36.5
Middle East,Turkey,,Ankara,2,16,2019,37.5
Middle East,Turkey,,Ankara,2,17,2019,35.6
Middle East,Turkey,,Ankara,2,18,2019,39.1
Middle East,Turkey,,Ankara,2,19,2019,38.2
Middle East,Turkey,,Ankara,2,20,2019,38.0
Middle East,Turkey,,Ankara,2,21,2019,38.1
Middle East,Turkey,,Ankara,2,22,2019,37.2
Middle East,Turkey,,Ankara,2,23,2019,37.7
Middle East,Turkey,,Ankara,2,24,2019,38.7
Middle East,Turkey,,Ankara,2,25,2019,35.6
Middle East,Turkey,,Ankara,2,26,2019,38.2
Middle East,Turkey,,Ankara,2,27,2019,31.4
Middle East,Turkey,,Ankara,2,28,2019,29.5
Middle East,Turkey,,Ankara,3,1,2019,35.3
Middle East,Turkey,,Ankara,3,2,2019,37.4
Middle East,Turkey,,Ankara,3,3,2019,36.9
Middle East,Turkey,,Ankara,3,4,2019,38.1
Middle East,Turkey,,Ankara,3,5,2019,40.5
Middle East,Turkey,,Ankara,3,6,2019,42.5
Middle East,Turkey,,Ankara,3,7,2019,39.5
Middle East,Turkey,,Ankara,3,8,2019,39.3
Middle East,Turkey,,Ankara,3,9,2019,43.2
Middle East,Turkey,,Ankara,3,10,2019,46.9
Middle East,Turkey,,Ankara,3,11,2019,46.4
Middle East,Turkey,,Ankara,3,12,2019,49.1
Middle East,Turkey,,Ankara,3,13,2019,43.2
Middle East,Turkey,,Ankara,3,14,2019,44.6
Middle East,Turkey,,Ankara,3,15,2019,41.9
Middle East,Turkey,,Ankara,3,16,2019,37.8
Middle East,Turkey,,Ankara,3,17,2019,40.8
Middle East,Turkey,,Ankara,3,18,2019,44.6
Middle East,Turkey,,Ankara,3,19,2019,48.6
Middle East,Turkey,,Ankara,3,20,2019,49.4
Middle East,Turkey,,Ankara,3,21,2019,45.6
Middle East,Turkey,,Ankara,3,22,2019,42.9
Middle East,Turkey,,Ankara,3,23,2019,40.4
Middle East,Turkey,,Ankara,3,24,2019,33.2
Middle East,Turkey,,Ankara,3,25,2019,38.9
Middle East,Turkey,,Ankara,3,26,2019,44.1
Middle East,Turkey,,Ankara,3,27,2019,45.2
Middle East,Turkey,,Ankara,3,28,2019,40.9
Middle East,Turkey,,Ankara,3,29,2019,35.6
Middle East,Turkey,,Ankara,3,30,2019,35.7
Middle East,Turkey,,Ankara,3,31,2019,39.0
Middle East,Turkey,,Ankara,4,1,2019,44.9
Middle East,Turkey,,Ankara,4,2,2019,46.0
Middle East,Turkey,,Ankara,4,3,2019,45.5
Middle East,Turkey,,Ankara,4,4,2019,47.0
Middle East,Turkey,,Ankara,4,5,2019,47.3
Middle East,Turkey,,Ankara,4,6,2019,51.0
Middle East,Turkey,,Ankara,4,7,2019,52.6
Middle East,Turkey,,Ankara,4,8,2019,52.0
Middle East,Turkey,,Ankara,4,9,2019,46.4
Middle East,Turkey,,Ankara,4,10,2019,48.0
Middle East,Turkey,,Ankara,4,11,2019,46.8
Middle East,Turkey,,Ankara,4,12,2019,49.0
Middle East,Turkey,,Ankara,4,13,2019,51.0
Middle East,Turkey,,Ankara,4,14,2019,49.8
Middle East,Turkey,,Ankara,4,15,2019,46.8
Middle East,Turkey,,Ankara,4,16,2019,45.0
Middle East,Turkey,,Ankara,4,17,2019,42.4
Middle East,Turkey,,Ankara,4,18,2019,41.6
Middle East,Turkey,,Ankara,4,19,2019,41.3
Middle East,Turkey,,Ankara,4,20,2019,35.9
Middle East,Turkey,,Ankara,4,21,2019,39.8
Middle East,Turkey,,Ankara,4,22,2019,40.3
Middle East,Turkey,,Ankara,4,23,2019,45.7
Middle East,Turkey,,Ankara,4,24,2019,-99
Middle East,Turkey,,Ankara,4,25,2019,54.2
Middle East,Turkey,,Ankara,4,26,2019,56.2
Middle East,Turkey,,Ankara,4,27,2019,55.2
Middle East,Turkey,,Ankara,4,28,2019,54.1
Middle East,Turkey,,Ankara,4,29,2019,58.7
Middle East,Turkey,,Ankara,4,30,2019,61.9
Middle East,Turkey,,Ankara,5,1,2019,59.4
Middle East,Turkey,,Ankara,5,2,2019,51.4
Middle East,Turkey,,Ankara,5,3,2019,51.4
Middle East,Turkey,,Ankara,5,4,2019,55.0
Middle East,Turkey,,Ankara,5,5,2019,61.0
Middle East,Turkey,,Ankara,5,6,2019,62.1
Middle East,Turkey,,Ankara,5,7,2019,56.8
Middle East,Turkey,,Ankara,5,8,2019,45.2
Middle East,Turkey,,Ankara,5,9,2019,48.1
Middle East,Turkey,,Ankara,5,10,2019,49.5
Middle East,Turkey,,Ankara,5,11,2019,52.1
Middle East,Turkey,,Ankara,5,12,2019,54.4
Middle East,Turkey,,Ankara,5,13,2019,58.0
Middle East,Turkey,,Ankara,5,14,2019,61.6
Middle East,Turkey,,Ankara,5,15,2019,67.9
Middle East,Turkey,,Ankara,5,16,2019,-99
Middle East,Turkey,,Ankara,5,17,2019,-99
Middle East,Turkey,,Ankara,5,18,2019,-99
Middle East,Turkey,,Ankara,5,19,2019,-99
Middle East,Turkey,,Ankara,5,20,2019,64.6
Middle East,Turkey,,Ankara,5,21,2019,66.6
Middle East,Turkey,,Ankara,5,22,2019,65.6
Middle East,Turkey,,Ankara,5,23,2019,59.0
Middle East,Turkey,,Ankara,5,24,2019,62.8
Middle East,Turkey,,Ankara,5,25,2019,60.5
Middle East,Turkey,,Ankara,5,26,2019,60.7
Middle East,Turkey,,Ankara,5,27,2019,65.1
Middle East,Turkey,,Ankara,5,28,2019,69.1
Middle East,Turkey,,Ankara,5,29,2019,74.6
Middle East,Turkey,,Ankara,5,30,2019,70.6
Middle East,Turkey,,Ankara,5,31,2019,70.8
Middle East,Turkey,,Ankara,6,1,2019,68.1
Middle East,Turkey,,Ankara,6,2,2019,68.9
Middle East,Turkey,,Ankara,6,3,2019,70.7
Middle East,Turkey,,Ankara,6,4,2019,70.4
Middle East,Turkey,,Ankara,6,5,2019,69.1
Middle East,Turkey,,Ankara,6,6,2019,68.3
Middle East,Turkey,,Ankara,6,7,2019,69.2
Middle East,Turkey,,Ankara,6,8,2019,70.9
Middle East,Turkey,,Ankara,6,9,2019,68.2
Middle East,Turkey,,Ankara,6,10,2019,67.6
Middle East,Turkey,,Ankara,6,11,2019,65.1
Middle East,Turkey,,Ankara,6,12,2019,63.7
Middle East,Turkey,,Ankara,6,13,2019,65.6
Middle East,Turkey,,Ankara,6,14,2019,65.5
Middle East,Turkey,,Ankara,6,15,2019,66.4
Middle East,Turkey,,Ankara,6,16,2019,67.4
Middle East,Turkey,,Ankara,6,17,2019,69.2
Middle East,Turkey,,Ankara,6,18,2019,65.7
Middle East,Turkey,,Ankara,6,19,2019,68.7
Middle East,Turkey,,Ankara,6,20,2019,66.1
Middle East,Turkey,,Ankara,6,21,2019,66.5
Middle East,Turkey,,Ankara,6,22,2019,69.1
Middle East,Turkey,,Ankara,6,23,2019,69.2
Middle East,Turkey,,Ankara,6,24,2019,70.7
Middle East,Turkey,,Ankara,6,25,2019,75.3
Middle East,Turkey,,Ankara,6,26,2019,75.9
Middle East,Turkey,,Ankara,6,27,2019,74.0
Middle East,Turkey,,Ankara,6,28,2019,73.0
Middle East,Turkey,,Ankara,6,29,2019,64.7
Middle East,Turkey,,Ankara,6,30,2019,59.7
Middle East,Turkey,,Ankara,7,1,2019,63.4
Middle East,Turkey,,Ankara,7,2,2019,68.7
Middle East,Turkey,,Ankara,7,3,2019,73.0
Middle East,Turkey,,Ankara,7,4,2019,72.1
Middle East,Turkey,,Ankara,7,5,2019,70.2
Middle East,Turkey,,Ankara,7,6,2019,70.3
Middle East,Turkey,,Ankara,7,7,2019,71.3
Middle East,Turkey,,Ankara,7,8,2019,73.3
Middle East,Turkey,,Ankara,7,9,2019,73.6
Middle East,Turkey,,Ankara,7,10,2019,73.0
Middle East,Turkey,,Ankara,7,11,2019,65.2
Middle East,Turkey,,Ankara,7,12,2019,64.3
Middle East,Turkey,,Ankara,7,13,2019,61.9
Middle East,Turkey,,Ankara,7,14,2019,64.8
Middle East,Turkey,,Ankara,7,15,2019,62.3
Middle East,Turkey,,Ankara,7,16,2019,66.6
Middle East,Turkey,,Ankara,7,17,2019,67.5
Middle East,Turkey,,Ankara,7,18,2019,64.9
Middle East,Turkey,,Ankara,7,19,2019,67.0
Middle East,Turkey,,Ankara,7,20,2019,69.8
Middle East,Turkey,,Ankara,7,21,2019,70.0
Middle East,Turkey,,Ankara,7,22,2019,70.9
Middle East,Turkey,,Ankara,7,23,2019,70.5
Middle East,Turkey,,Ankara,7,24,2019,70.1
Middle East,Turkey,,Ankara,7,25,2019,69.0
Middle East,Turkey,,Ankara,7,26,2019,70.3
Middle East,Turkey,,Ankara,7,27,2019,73.8
Middle East,Turkey,,Ankara,7,28,2019,75.1
Middle East,Turkey,,Ankara,7,29,2019,78.4
Middle East,Turkey,,Ankara,7,30,2019,77.0
Middle East,Turkey,,Ankara,7,31,2019,76.1
Middle East,Turkey,,Ankara,8,1,2019,77.9
Middle East,Turkey,,Ankara,8,2,2019,75.9
Middle East,Turkey,,Ankara,8,3,2019,75.3
Middle East,Turkey,,Ankara,8,4,2019,69.9
Middle East,Turkey,,Ankara,8,5,2019,67.4
Middle East,Turkey,,Ankara,8,6,2019,67.6
Middle East,Turkey,,Ankara,8,7,2019,68.5
Middle East,Turkey,,Ankara,8,8,2019,71.7
Middle East,Turkey,,Ankara,8,9,2019,74.2
Middle East,Turkey,,Ankara,8,10,2019,73.9
Middle East,Turkey,,Ankara,8,11,2019,73.0
Middle East,Turkey,,Ankara,8,12,2019,73.5
Middle East,Turkey,,Ankara,8,13,2019,75.4
Middle East,Turkey,,Ankara,8,14,2019,83.1
Middle East,Turkey,,Ankara,8,15,2019,83.7
Middle East,Turkey,,Ankara,8,16,2019,73.6
Middle East,Turkey,,Ankara,8,17,2019,69.1
Middle East,Turkey,,Ankara,8,18,2019,63.0
Middle East,Turkey,,Ankara,8,19,2019,63.6
Middle East,Turkey,,Ankara,8,20,2019,67.9
Middle East,Turkey,,Ankara,8,21,2019,67.5
Middle East,Turkey,,Ankara,8,22,2019,69.2
Middle East,Turkey,,Ankara,8,23,2019,71.8
Middle East,Turkey,,Ankara,8,24,2019,75.3
Middle East,Turkey,,Ankara,8,25,2019,75.3
Middle East,Turkey,,Ankara,8,26,2019,74.4
Middle East,Turkey,,Ankara,8,27,2019,71.1
Middle East,Turkey,,Ankara,8,28,2019,72.4
Middle East,Turkey,,Ankara,8,29,2019,72.0
Middle East,Turkey,,Ankara,8,30,2019,71.4
Middle East,Turkey,,Ankara,8,31,2019,71.9
Middle East,Turkey,,Ankara,9,1,2019,72.3
Middle East,Turkey,,Ankara,9,2,2019,73.4
Middle East,Turkey,,Ankara,9,3,2019,72.1
Middle East,Turkey,,Ankara,9,4,2019,72.0
Middle East,Turkey,,Ankara,9,5,2019,68.7
Middle East,Turkey,,Ankara,9,6,2019,68.3
Middle East,Turkey,,Ankara,9,7,2019,67.0
Middle East,Turkey,,Ankara,9,8,2019,66.7
Middle East,Turkey,,Ankara,9,9,2019,67.8
Middle East,Turkey,,Ankara,9,10,2019,68.5
Middle East,Turkey,,Ankara,9,11,2019,69.2
Middle East,Turkey,,Ankara,9,12,2019,68.8
Middle East,Turkey,,Ankara,9,13,2019,67.1
Middle East,Turkey,,Ankara,9,14,2019,65.5
Middle East,Turkey,,Ankara,9,15,2019,62.5
Middle East,Turkey,,Ankara,9,16,2019,61.7
Middle East,Turkey,,Ankara,9,17,2019,64.6
Middle East,Turkey,,Ankara,9,18,2019,63.1
Middle East,Turkey,,Ankara,9,19,2019,67.0
Middle East,Turkey,,Ankara,9,20,2019,65.5
Middle East,Turkey,,Ankara,9,21,2019,51.2
Middle East,Turkey,,Ankara,9,22,2019,51.6
Middle East,Turkey,,Ankara,9,23,2019,55.5
Middle East,Turkey,,Ankara,9,24,2019,61.4
Middle East,Turkey,,Ankara,9,25,2019,61.5
Middle East,Turkey,,Ankara,9,26,2019,62.3
Middle East,Turkey,,Ankara,9,27,2019,63.2
Middle East,Turkey,,Ankara,9,28,2019,58.9
Middle East,Turkey,,Ankara,9,29,2019,60.2
Middle East,Turkey,,Ankara,9,30,2019,61.9
Middle East,Turkey,,Ankara,10,1,2019,63.6
Middle East,Turkey,,Ankara,10,2,2019,64.9
Middle East,Turkey,,Ankara,10,3,2019,63.2
Middle East,Turkey,,Ankara,10,4,2019,61.8
Middle East,Turkey,,Ankara,10,5,2019,60.0
Middle East,Turkey,,Ankara,10,6,2019,53.3
Middle East,Turkey,,Ankara,10,7,2019,51.8
Middle East,Turkey,,Ankara,10,8,2019,58.2
Middle East,Turkey,,Ankara,10,9,2019,56.6
Middle East,Turkey,,Ankara,10,10,2019,59.6
Middle East,Turkey,,Ankara,10,11,2019,60.8
Middle East,Turkey,,Ankara,10,12,2019,59.3
Middle East,Turkey,,Ankara,10,13,2019,57.0
Middle East,Turkey,,Ankara,10,14,2019,57.9
Middle East,Turkey,,Ankara,10,15,2019,61.7
Middle East,Turkey,,Ankara,10,16,2019,60.8
Middle East,Turkey,,Ankara,10,17,2019,60.0
Middle East,Turkey,,Ankara,10,18,2019,60.4
Middle East,Turkey,,Ankara,10,19,2019,58.1
Middle East,Turkey,,Ankara,10,20,2019,55.1
Middle East,Turkey,,Ankara,10,21,2019,56.1
Middle East,Turkey,,Ankara,10,22,2019,57.7
Middle East,Turkey,,Ankara,10,23,2019,56.3
Middle East,Turkey,,Ankara,10,24,2019,55.6
Middle East,Turkey,,Ankara,10,25,2019,53.9
Middle East,Turkey,,Ankara,10,26,2019,51.2
Middle East,Turkey,,Ankara,10,27,2019,53.7
Middle East,Turkey,,Ankara,10,28,2019,52.4
Middle East,Turkey,,Ankara,10,29,2019,50.8
Middle East,Turkey,,Ankara,10,30,2019,49.4
Middle East,Turkey,,Ankara,10,31,2019,51.8
Middle East,Turkey,,Ankara,11,1,2019,46.9
Middle East,Turkey,,Ankara,11,2,2019,38.8
Middle East,Turkey,,Ankara,11,3,2019,39.7
Middle East,Turkey,,Ankara,11,4,2019,45.6
Middle East,Turkey,,Ankara,11,5,2019,51.1
Middle East,Turkey,,Ankara,11,6,2019,50.6
Middle East,Turkey,,Ankara,11,7,2019,48.4
Middle East,Turkey,,Ankara,11,8,2019,49.9
Middle East,Turkey,,Ankara,11,9,2019,49.7
Middle East,Turkey,,Ankara,11,10,2019,48.5
Middle East,Turkey,,Ankara,11,11,2019,48.5
Middle East,Turkey,,Ankara,11,12,2019,48.9
Middle East,Turkey,,Ankara,11,13,2019,46.5
Middle East,Turkey,,Ankara,11,14,2019,50.4
Middle East,Turkey,,Ankara,11,15,2019,49.6
Middle East,Turkey,,Ankara,11,16,2019,49.7
Middle East,Turkey,,Ankara,11,17,2019,45.5
Middle East,Turkey,,Ankara,11,18,2019,42.9
Middle East,Turkey,,Ankara,11,19,2019,40.2
Middle East,Turkey,,Ankara,11,20,2019,38.3
Middle East,Turkey,,Ankara,11,21,2019,36.6
Middle East,Turkey,,Ankara,11,22,2019,38.2
Middle East,Turkey,,Ankara,11,23,2019,38.3
Middle East,Turkey,,Ankara,11,24,2019,42.6
Middle East,Turkey,,Ankara,11,25,2019,42.3
Middle East,Turkey,,Ankara,11,26,2019,43.6
Middle East,Turkey,,Ankara,11,27,2019,45.8
